LabelSeiteOrganisation;LabelSeiteSeite;LabelSeiteDatum;LabelSeiteSeiten;t1;T2;T21;T31;T22;T32;T23;T33;T24;T34;T25;T35;T16;T26;T36;T17;T27;T37;T18;T28;T38;T19;T29;T39;T20;T30;T40;TH1;TH11;TH21;TH31;TH2;TH12;TH22;TH32;TH3;TH13;TH23;TH33;TH4;TH14;TH24;TH34;TH5;TH15;TH25;TH35;TH6;TH16;TH26;TH36;TH7;TH17;TH27;TH37;TH8;TH18;TH28;TH38;TH9;TH19;TH29;TH39;TH10;TH20;TH30;TH40;T3;T4;T5;T6;T7;T8;T9;T10;t11;t12;T13;T14;T15
;;;;1/2024/0565 0;"unbekannt
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 2,05 kg
Objektmaß HxBxT: 150 x 240 x 185 mm";;;RZ 6.KTD.SR 05.F 13.B 09;;Das Tischtelefon W 48 war nach dem W46, welches nicht die Zulassung durch die Deutsche Post erhielt, das zweite deutsche Nachkriegstelefon. Es wurde 1948 für die Deutsche Post in den westlichen Besatzungszonen (ab 1950 Deutsche Bundespost) entwickelt und ;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0565-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0565-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0565-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1959;
;;;;1/2024/0565 0;"unbekannt
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 2,05 kg
Objektmaß HxBxT: 150 x 240 x 185 mm";;;RZ 6.KTD.SR 05.F 13.B 09;;Das Tischtelefon W 48 war nach dem W46, welches nicht die Zulassung durch die Deutsche Post erhielt, das zweite deutsche Nachkriegstelefon. Es wurde 1948 für die Deutsche Post in den westlichen Besatzungszonen (ab 1950 Deutsche Bundespost) entwickelt und ;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0565-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0565-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0565-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1959;
;;;;1/2024/0565 0;"unbekannt
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 2,05 kg
Objektmaß HxBxT: 150 x 240 x 185 mm";;;RZ 6.KTD.SR 05.F 13.B 09;;Das Tischtelefon W 48 war nach dem W46, welches nicht die Zulassung durch die Deutsche Post erhielt, das zweite deutsche Nachkriegstelefon. Es wurde 1948 für die Deutsche Post in den westlichen Besatzungszonen (ab 1950 Deutsche Bundespost) entwickelt und ;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0565-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0565-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0565-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1959;
;;;;1/2024/0565 0;"unbekannt
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 2,05 kg
Objektmaß HxBxT: 150 x 240 x 185 mm";;;RZ 6.KTD.SR 05.F 13.B 09;;Das Tischtelefon W 48 war nach dem W46, welches nicht die Zulassung durch die Deutsche Post erhielt, das zweite deutsche Nachkriegstelefon. Es wurde 1948 für die Deutsche Post in den westlichen Besatzungszonen (ab 1950 Deutsche Bundespost) entwickelt und ;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0565-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0565-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0565-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1959;
;;;;1/2024/0566 0;"unbekannt
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 1,9 kg
Objektmaß HxBxT: 170 x 240 x 185 mm";;;RZ 6.KTD.SR 05.F 13.B 09;;Das Tischtelefon W 48 war nach dem W46, welches nicht die Zulassung durch die Deutsche Post erhielt, das zweite deutsche Nachkriegstelefon. Es wurde 1948 für die Deutsche Post in den westlichen Besatzungszonen (ab 1950 Deutsche Bundespost) entwickelt und ;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0566-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0566-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0566-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1959;
;;;;1/2024/0566 0;"unbekannt
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 1,9 kg
Objektmaß HxBxT: 170 x 240 x 185 mm";;;RZ 6.KTD.SR 05.F 13.B 09;;Das Tischtelefon W 48 war nach dem W46, welches nicht die Zulassung durch die Deutsche Post erhielt, das zweite deutsche Nachkriegstelefon. Es wurde 1948 für die Deutsche Post in den westlichen Besatzungszonen (ab 1950 Deutsche Bundespost) entwickelt und ;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0566-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0566-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0566-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1959;
;;;;1/2024/0566 0;"unbekannt
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 1,9 kg
Objektmaß HxBxT: 170 x 240 x 185 mm";;;RZ 6.KTD.SR 05.F 13.B 09;;Das Tischtelefon W 48 war nach dem W46, welches nicht die Zulassung durch die Deutsche Post erhielt, das zweite deutsche Nachkriegstelefon. Es wurde 1948 für die Deutsche Post in den westlichen Besatzungszonen (ab 1950 Deutsche Bundespost) entwickelt und ;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0566-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0566-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0566-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1959;
;;;;1/2024/0566 0;"unbekannt
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 1,9 kg
Objektmaß HxBxT: 170 x 240 x 185 mm";;;RZ 6.KTD.SR 05.F 13.B 09;;Das Tischtelefon W 48 war nach dem W46, welches nicht die Zulassung durch die Deutsche Post erhielt, das zweite deutsche Nachkriegstelefon. Es wurde 1948 für die Deutsche Post in den westlichen Besatzungszonen (ab 1950 Deutsche Bundespost) entwickelt und ;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0566-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0566-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0566-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1959;
;;;;1/2024/0566 0;"unbekannt
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 1,9 kg
Objektmaß HxBxT: 170 x 240 x 185 mm";;;RZ 6.KTD.SR 05.F 13.B 09;;Das Tischtelefon W 48 war nach dem W46, welches nicht die Zulassung durch die Deutsche Post erhielt, das zweite deutsche Nachkriegstelefon. Es wurde 1948 für die Deutsche Post in den westlichen Besatzungszonen (ab 1950 Deutsche Bundespost) entwickelt und ;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0566-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0566-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0566-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1959;
;;;;1/2024/0566 0;"unbekannt
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 1,9 kg
Objektmaß HxBxT: 170 x 240 x 185 mm";;;RZ 6.KTD.SR 05.F 13.B 09;;Das Tischtelefon W 48 war nach dem W46, welches nicht die Zulassung durch die Deutsche Post erhielt, das zweite deutsche Nachkriegstelefon. Es wurde 1948 für die Deutsche Post in den westlichen Besatzungszonen (ab 1950 Deutsche Bundespost) entwickelt und ;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0566-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0566-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0566-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1959;
;;;;1/2024/0579 0;"W.G. Pye & Co. Ltd.
Stroekens Sammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 145 x 480 x 385 mm
Masse: 13,3 kg";;;RZ 4.HR 22.F 00.E 01.PC;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";um 1970;
;;;;1/2024/0579 0;"W.G. Pye & Co. Ltd.
Stroekens Sammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 145 x 480 x 385 mm
Masse: 13,3 kg";;;RZ 4.HR 22.F 00.E 01.PC;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";um 1970;
;;;;1/2024/0579 0;"W.G. Pye & Co. Ltd.
Stroekens Sammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 145 x 480 x 385 mm
Masse: 13,3 kg";;;RZ 4.HR 22.F 00.E 01.PC;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";um 1970;
;;;;1/2024/0579 0;"W.G. Pye & Co. Ltd.
Stroekens Sammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 145 x 480 x 385 mm
Masse: 13,3 kg";;;RZ 4.HR 22.F 00.E 01.PC;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";um 1970;
;;;;1/2024/0579 0;"W.G. Pye & Co. Ltd.
Stroekens Sammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 145 x 480 x 385 mm
Masse: 13,3 kg";;;RZ 4.HR 22.F 00.E 01.PC;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";um 1970;
;;;;1/2024/0579 0;"W.G. Pye & Co. Ltd.
Stroekens Sammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 145 x 480 x 385 mm
Masse: 13,3 kg";;;RZ 4.HR 22.F 00.E 01.PC;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";um 1970;
;;;;1/2024/0579 0;"W.G. Pye & Co. Ltd.
Stroekens Sammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 145 x 480 x 385 mm
Masse: 13,3 kg";;;RZ 4.HR 22.F 00.E 01.PC;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";um 1970;
;;;;1/2024/0579 0;"W.G. Pye & Co. Ltd.
Stroekens Sammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 145 x 480 x 385 mm
Masse: 13,3 kg";;;RZ 4.HR 22.F 00.E 01.PC;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";um 1970;
;;;;1/2024/0579 0;"W.G. Pye & Co. Ltd.
Stroekens Sammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 145 x 480 x 385 mm
Masse: 13,3 kg";;;RZ 4.HR 22.F 00.E 01.PC;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";um 1970;
;;;;1/2024/0579 0;"W.G. Pye & Co. Ltd.
Stroekens Sammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 145 x 480 x 385 mm
Masse: 13,3 kg";;;RZ 4.HR 22.F 00.E 01.PC;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";um 1970;
;;;;1/2024/0579 0;"W.G. Pye & Co. Ltd.
Stroekens Sammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 145 x 480 x 385 mm
Masse: 13,3 kg";;;RZ 4.HR 22.F 00.E 01.PC;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";um 1970;
;;;;1/2024/0579 0;"W.G. Pye & Co. Ltd.
Stroekens Sammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 145 x 480 x 385 mm
Masse: 13,3 kg";;;RZ 4.HR 22.F 00.E 01.PC;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";um 1970;
;;;;1/2024/0579 0;"W.G. Pye & Co. Ltd.
Stroekens Sammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 145 x 480 x 385 mm
Masse: 13,3 kg";;;RZ 4.HR 22.F 00.E 01.PC;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";um 1970;
;;;;1/2024/0579 0;"W.G. Pye & Co. Ltd.
Stroekens Sammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 145 x 480 x 385 mm
Masse: 13,3 kg";;;RZ 4.HR 22.F 00.E 01.PC;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0579-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";um 1970;
;;;;1/2024/0581 0;"BTS - Broadcasting Television Systems GmbH
Stroekens Sammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 185 x 485 x 550 mm
Masse: 19,75 kg";;;RZ 4.HR 22.F 00.E 01.PC;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";um 1990;
;;;;1/2024/0581 0;"BTS - Broadcasting Television Systems GmbH
Stroekens Sammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 185 x 485 x 550 mm
Masse: 19,75 kg";;;RZ 4.HR 22.F 00.E 01.PC;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";um 1990;
;;;;1/2024/0581 0;"BTS - Broadcasting Television Systems GmbH
Stroekens Sammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 185 x 485 x 550 mm
Masse: 19,75 kg";;;RZ 4.HR 22.F 00.E 01.PC;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";um 1990;
;;;;1/2024/0581 0;"BTS - Broadcasting Television Systems GmbH
Stroekens Sammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 185 x 485 x 550 mm
Masse: 19,75 kg";;;RZ 4.HR 22.F 00.E 01.PC;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";um 1990;
;;;;1/2024/0581 0;"BTS - Broadcasting Television Systems GmbH
Stroekens Sammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 185 x 485 x 550 mm
Masse: 19,75 kg";;;RZ 4.HR 22.F 00.E 01.PC;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";um 1990;
;;;;1/2024/0581 0;"BTS - Broadcasting Television Systems GmbH
Stroekens Sammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 185 x 485 x 550 mm
Masse: 19,75 kg";;;RZ 4.HR 22.F 00.E 01.PC;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";um 1990;
;;;;1/2024/0581 0;"BTS - Broadcasting Television Systems GmbH
Stroekens Sammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 185 x 485 x 550 mm
Masse: 19,75 kg";;;RZ 4.HR 22.F 00.E 01.PC;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";um 1990;
;;;;1/2024/0581 0;"BTS - Broadcasting Television Systems GmbH
Stroekens Sammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 185 x 485 x 550 mm
Masse: 19,75 kg";;;RZ 4.HR 22.F 00.E 01.PC;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";um 1990;
;;;;1/2024/0581 0;"BTS - Broadcasting Television Systems GmbH
Stroekens Sammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 185 x 485 x 550 mm
Masse: 19,75 kg";;;RZ 4.HR 22.F 00.E 01.PC;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";um 1990;
;;;;1/2024/0581 0;"BTS - Broadcasting Television Systems GmbH
Stroekens Sammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 185 x 485 x 550 mm
Masse: 19,75 kg";;;RZ 4.HR 22.F 00.E 01.PC;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";um 1990;
;;;;1/2024/0581 0;"BTS - Broadcasting Television Systems GmbH
Stroekens Sammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 185 x 485 x 550 mm
Masse: 19,75 kg";;;RZ 4.HR 22.F 00.E 01.PC;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0581-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";um 1990;
